gene_name,CT_F_logFC,CT_F_FDR,CT_M_logFC,CT_M_FDR,CT_SB_inter_logFC,CT_SB_inter_FDR,SB_6_logFC,SB_6_FDR,SB_6_sexbias,SB_19_logFC,SB_19_FDR,SB_19_sexbias,Dvir_FBN,Dvir_FBsym,vir_log2FoldChange,vir_padj,vir_sexbias,Dmel_FBN,Dmel_FBsym,david_B1,david_B2,david_B3,david_B4,david_B5,david_B6,david_B7,david_B8,david_B9,david_B10,david_B11,david_B12,david_F1,david_F2,david_M1,david_M2,david_M3,david_M4,david_M5,david_M6,david_I1
maker-scaffold546-size128109-augustus-gene-0.53,0.070342867,0.644874398,-0.027059259,0.886600227,0.097402126,0.839676384,1.070018928,1.71E-06,female_biased,0.972616803,3.47E-06,female_biased,FBgn0205361,Dvir\GJ18196,-1.276719894,0.037946793,female_biased,FBgn0027094,AlaRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold546-size128109-augustus-gene-0.54,-0.574533146,0.054679891,0.049795372,0.882957628,-0.624328518,0.341761971,1.004713797,0.000313288,female_biased,1.629042315,6.02E-06,female_biased,FBgn0205359,Dvir\GJ18194,-1.165783652,0.26829984,Unbiased,FBgn0032033,CG13392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold546-size128109-snap-gene-0.65,-0.233805489,0.135729663,-0.010387965,0.957363955,-0.223417525,0.584971234,0.93717521,5.37E-06,female_biased,1.160592734,7.61E-07,female_biased,FBgn0198869,Dvir\GJ11614,-0.452280152,0.670740409,Unbiased,FBgn0263198,Acn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold546-size128109-snap-gene-0.69,0.297259942,0.065088562,-0.388527522,0.021541282,0.685787465,0.046480533,2.291902468,3.03E-09,female_biased,1.606115003,3.66E-08,female_biased,FBgn0198807,Dvir\GJ11549,-2.184127142,3.68E-06,female_biased,FBgn0032026,CG7627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
maker-scaffold546-size128109-snap-gene-0.70,-0.240146079,0.207395204,-0.290980187,0.148985355,0.050834108,0.935417831,0.617303669,0.000883078,female_biased,0.566469561,0.001583661,female_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold5467-size2666-augustus-gene-0.2,-0.737095513,0.084054075,-0.187236348,0.67865744,-0.549859165,0.61345954,-1.4954426,0.000329261,male_biased,-0.945583435,0.006637503,male_biased,FBgn0201357,Dvir\GJ14139,-1.040720784,0.536125913,Unbiased,FBgn0033271,CG8708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold547-size52648-augustus-gene-0.10,0.361052435,0.46444394,0.271131244,0.630298211,0.089921191,0.955032541,-1.025310411,0.014851361,male_biased,-1.115231603,0.010175559,male_biased,FBgn0209522,Dvir\GJ22410,0.110626292,0.924983482,Unbiased,FBgn0034723,CG13506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold547-size52648-augustus-gene-0.11,-0.281473767,0.624454972,0.070854239,0.921852635,-0.352328006,0.844200122,-1.663142017,0.002098172,male_biased,-1.310814011,0.008694315,male_biased,FBgn0209521,Dvir\GJ22409,0.57450377,0.580856193,Unbiased,FBgn0025878,wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold547-size52648-augustus-gene-0.12,-0.037757005,0.81300577,-0.126736902,0.437400452,0.088979897,0.851852976,-0.964331513,4.00E-06,male_biased,-1.053311411,1.67E-06,male_biased,FBgn0209520,Dvir\GJ22408,0.391103548,0.644773959,Unbiased,FBgn0034722,Rtf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold549-size44440-augustus-gene-0.11,-0.334333265,0.120607182,-0.192545065,0.384222933,-0.1417882,0.824431228,-0.257375375,0.104832272,Unbiased,-0.115587174,0.45269835,Unbiased,FBgn0204866,Dvir\GJ17697,0.067976479,0.965033879,Unbiased,FBgn0037084,Syx6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold549-size44440-snap-gene-0.16,-0.115930469,0.560582047,-0.032513783,0.895430719,-0.083416686,0.899206222,1.163427495,8.67E-06,female_biased,1.246844181,4.42E-06,female_biased,FBgn0204877,Dvir\GJ17708,-1.194691519,0.121718299,Unbiased,FBgn0003082,phr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold549-size44440-snap-gene-0.18,-0.278139304,0.284511668,-0.170618866,0.564067651,-0.107520438,0.901911044,-0.079025606,0.689686868,Unbiased,0.028494832,0.887928697,Unbiased,FBgn0205593,Dvir\GJ18434,-0.090726219,0.970938592,Unbiased,FBgn0050382;FBgn0263121,CG30382;Prosalpha1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold5491-size2645-snap-gene-0.2,1.244869011,0.090791838,1.253197941,0.09298569,-0.00832893,0.997136147,-0.217626811,0.668526934,Unbiased,-0.209297881,0.687123189,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold5492-size2645-augustus-gene-0.2,-0.186641561,0.408864274,0.06600589,0.815903615,-0.252647451,0.710641577,0.769585505,0.000718958,female_biased,1.022232955,7.84E-05,female_biased,FBgn0206025,Dvir\GJ18879,-0.804911948,0.200931124,Unbiased,FBgn0030053,CG12081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold55-size57941-snap-gene-0.6,0.964008258,0.121164711,-0.197314621,0.781351384,1.161322878,0.44002152,-0.719842087,0.111445716,Unbiased,-1.881164965,0.001211727,male_biased,FBgn0210027,Dvir\GJ22924,0.646074223,0.427367554,Unbiased,FBgn0039840,pHCl-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold551-size59772-augustus-gene-0.21,-1.908196823,0.000122022,-0.406309392,0.12634217,-1.501887431,0.016549367,-4.539012388,2.21E-09,male_biased,-3.037124957,2.68E-08,male_biased,FBgn0199609,Dvir\GJ12364,6.028546924,1.49E-24,male_biased,FBgn0035776,CG8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold551-size59772-augustus-gene-0.23,-0.124566516,0.473144281,0.106748509,0.590597237,-0.231315025,0.635569134,2.073625388,3.10E-08,female_biased,2.304940413,1.22E-08,female_biased,FBgn0200230,Dvir\GJ12996,-1.837640972,0.000639883,female_biased,FBgn0016983,smid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold551-size59772-augustus-gene-0.26,0.309505055,0.147333329,0.508001873,0.032027312,-0.198496818,0.759116207,-0.083154099,0.592152312,Unbiased,0.115342718,0.457349647,Unbiased,FBgn0200227,Dvir\GJ12993,0.348973276,0.710046891,Unbiased,FBgn0035771,Sec63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold551-size59772-snap-gene-0.29,1.148763511,0.124107544,1.160065515,0.13231885,-0.011302004,0.995822896,-0.226308019,0.669166016,Unbiased,-0.215006015,0.693250487,Unbiased,FBgn0200232,Dvir\GJ12998,-0.144608855,0.964019088,Unbiased,FBgn0052379,CG32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold551-size59772-snap-gene-0.31,-0.017632718,0.92894152,-0.049270698,0.82249341,0.03163798,0.955941993,-2.278487397,1.69E-08,male_biased,-2.310125378,1.33E-08,male_biased,FBgn0200229,Dvir\GJ12995,1.678472264,0.011649284,male_biased,FBgn0052380,SMSr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold551-size59772-snap-gene-0.32,-0.064317835,0.706137879,-0.168428037,0.347063357,0.104110202,0.844200122,-0.82506197,3.74E-05,male_biased,-0.929172172,1.27E-05,male_biased,FBgn0200228,Dvir\GJ12994,-0.213498684,0.82992154,Unbiased,FBgn0082598,akirin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold5514-size7359-augustus-gene-0.2,0.610952944,0.117517481,0.709251719,0.084724845,-0.098298775,0.936847625,1.018827034,0.003010541,female_biased,1.11712581,0.001762278,female_biased,FBgn0206030,Dvir\GJ18884,-0.640307524,0.445839889,Unbiased,FBgn0030505,NFAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.35,0.1107381,0.73767671,-0.022682841,0.956940772,0.133420941,0.901079016,1.009407691,0.001261932,female_biased,0.87598675,0.003205461,female_biased,FBgn0210809,Dvir\GJ23712,-0.740281307,0.384501384,Unbiased,FBgn0002873,mud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.36,-0.520010095,0.247860994,-0.006278181,0.993019579,-0.513731914,0.708398549,0.980022061,0.012965068,female_biased,1.493753975,0.00100723,female_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.38,-0.321630569,0.483642632,0.457463489,0.366549067,-0.779094059,0.528004464,0.731272352,0.049424455,female_biased,1.510366411,0.001052255,female_biased,FBgn0210811,Dvir\GJ23714,-2.113101645,0.002004042,female_biased,FBgn0037972,CG10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.39,-0.427687047,0.047036931,-0.436880126,0.040200297,0.00919308,0.986667434,-0.020012426,0.889489007,Unbiased,-0.029205506,0.839529271,Unbiased,FBgn0210812,Dvir\GJ23715,0.521464256,0.477196981,Unbiased,FBgn0260744,Tango9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.40,0.359222562,0.038851483,0.517212066,0.006877167,-0.157989504,0.725088811,0.277866747,0.023837133,female_biased,0.435856251,0.001948343,female_biased,FBgn0210813,Dvir\GJ23716,-0.91222268,0.164795463,Unbiased,FBgn0260742,CG12213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.41,-0.222299696,0.334822165,-0.146697854,0.57484905,-0.075601842,0.924036395,-0.991457958,0.000125249,male_biased,-0.915856116,0.000218031,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.42,-0.174619778,0.430572222,-0.280546756,0.227467158,0.105926977,0.881605225,-4.059577257,1.74E-09,male_biased,-4.165504234,1.28E-09,male_biased,FBgn0210816,Dvir\GJ23719,0.458986817,0.651761011,Unbiased,FBgn0020407,asun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.43,-0.358323502,0.054109038,-0.310335814,0.080578843,-0.047987688,0.930610986,-2.231898661,9.87E-09,male_biased,-2.183910973,1.04E-08,male_biased,FBgn0210609,Dvir\GJ23511,-0.879038147,0.407479507,Unbiased,FBgn0260743,GC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold552-size99604-snap-gene-0.44,-0.438656363,0.185291741,-0.231813561,0.524173026,-0.206842802,0.841829354,0.060576393,0.807238648,Unbiased,0.267419195,0.278378034,Unbiased,FBgn0210608,Dvir\GJ23510,0.547930057,0.50673461,Unbiased,FBgn0000147,aurA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold553-size31788-snap-gene-0.13,0.086623711,0.564604737,-0.004672011,0.982890945,0.091295722,0.84557561,-1.006191616,2.52E-06,male_biased,-1.097487339,1.05E-06,male_biased,FBgn0198882,Dvir\GJ11627,0.02242253,0.988979785,Unbiased,FBgn0004179,Csp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold553-size31788-snap-gene-0.14,0.082324186,0.921380865,-0.472905278,0.50839204,0.555229464,0.796474086,-7.834040368,2.79E-07,male_biased,-8.389269832,1.63E-07,male_biased,FBgn0198879,Dvir\GJ11624,4.320064004,1.07E-15,male_biased,FBgn0036369,CG10089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold5536-size5383-augustus-gene-0.1,-1.222887438,0.112795478,-0.111933414,0.900976308,-1.110954025,0.569282307,-1.475746195,0.016710307,male_biased,-0.364792171,0.495266737,Unbiased,FBgn0204018,Dvir\GJ16839,0.974335334,0.32649131,Unbiased,FBgn0003380,Sh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold554-size94956-augustus-gene-0.18,0.070558913,0.747592234,-0.044485569,0.872138135,0.115044481,0.867212321,2.198071113,1.03E-07,female_biased,2.083026632,1.31E-07,female_biased,FBgn0203760,Dvir\GJ16576,-1.953095352,0.004468486,female_biased,FBgn0263237,Cdk7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold554-size94956-augustus-gene-0.20,-0.104453922,0.609711988,-0.376040474,0.08772574,0.271586552,0.628666423,0.376750329,0.023867478,female_biased,0.105163777,0.488796186,Unbiased,FBgn0204659,Dvir\GJ17489,-0.774618158,0.424650157,Unbiased,FBgn0031399,mio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold555-size70915-augustus-gene-0.12,-0.391654077,0.041687813,-0.041996705,0.840851922,-0.349657373,0.412021358,0.953246865,1.07E-05,female_biased,1.302904237,6.66E-07,female_biased,FBgn0209878,Dvir\GJ22774,-0.87894528,0.170220598,Unbiased,FBgn0039581,Moca-cyp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold555-size70915-augustus-gene-0.13,-0.560933231,0.028962516,-0.191166743,0.409336599,-0.369766488,0.517537988,-0.298119185,0.07622859,Unbiased,0.071647303,0.659143897,Unbiased,FBgn0208928,Dvir\GJ21810,-0.644499242,0.450506686,Unbiased,FBgn0027581,CG6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold556-size47049-augustus-gene-0.18,0.315839844,0.125616078,0.302247667,0.153876913,0.013592177,0.982221111,0.465639236,0.007140452,female_biased,0.452047059,0.008754664,female_biased,FBgn0206150,Dvir\GJ19004,-0.408996397,0.690152138,Unbiased,FBgn0030502,tth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold556-size47049-augustus-gene-0.20,-0.010188405,0.957322027,-0.11779495,0.524840559,0.107606545,0.839750817,-1.453268137,3.22E-07,male_biased,-1.560874682,1.54E-07,male_biased,FBgn0206153,Dvir\GJ19007,0.75848373,0.283361478,Unbiased,FBgn0031188,CG14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold556-size47049-snap-gene-0.25,-0.145828609,0.613945313,0.059893332,0.8695628,-0.205721942,0.815205803,0.442419571,0.052037105,Unbiased,0.648141512,0.009320302,female_biased,FBgn0206149,Dvir\GJ19003,-0.870961905,0.265493939,Unbiased,FBgn0052707,APC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold556-size47049-snap-gene-0.27,-0.000472844,0.998465347,0.38523831,0.146143768,-0.385711154,0.560774471,1.552845955,5.06E-06,female_biased,1.938557109,7.20E-07,female_biased,FBgn0206152,Dvir\GJ19006,-2.278591845,7.25E-06,female_biased,FBgn0030486,Set2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold556-size47049-snap-gene-0.29,0.053408047,0.816968965,-0.005601147,0.985968882,0.059009194,0.935417831,0.976635124,8.34E-05,female_biased,0.91762593,0.00012838,female_biased,FBgn0206315,Dvir\GJ19170,-1.450946535,0.048714556,female_biased,FBgn0030081,CG7246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold556-size47049-snap-gene-0.32,-0.066700291,0.689222603,-0.26723546,0.128896418,0.200535169,0.668117428,1.503066674,2.13E-07,female_biased,1.302531506,5.84E-07,female_biased,FBgn0206312,Dvir\GJ19167,-1.932603941,0.007652651,female_biased,FBgn0027084,LysRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold557-size101262-augustus-gene-0.20,0.82507693,0.117230127,0.550033008,0.206301576,0.275043922,0.847926841,-5.779279885,3.52E-08,male_biased,-6.054323807,2.72E-08,male_biased,FBgn0201152,Dvir\GJ13934,4.374465541,9.53E-11,male_biased,FBgn0052199,CG32199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold557-size101262-snap-gene-0.29,-0.859997332,0.08534227,-0.661059003,0.194412946,-0.198938329,0.898830771,1.731869153,0.000432291,female_biased,1.930807482,0.000172847,female_biased,FBgn0198642,Dvir\GJ11384,-0.369361394,0.733443437,Unbiased,FBgn0036799,CG13380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold557-size101262-snap-gene-0.30,-0.346799732,0.102908987,-0.2517992,0.239949611,-0.095000531,0.882891816,1.157348569,1.03E-05,female_biased,1.2523491,4.81E-06,female_biased,FBgn0198641,Dvir\GJ11383,-0.599690178,0.420499853,Unbiased,FBgn0013717,not,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold557-size101262-snap-gene-0.31,-0.804612013,0.028123103,-0.293370849,0.359084746,-0.511241165,0.521950403,-2.994405528,1.67E-07,male_biased,-2.483164363,5.65E-07,male_biased,FBgn0198640,Dvir\GJ11382,0.961766103,0.362538663,Unbiased,FBgn0054015,CG34015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold558-size68566-augustus-gene-0.20,0.028497647,0.884421422,0.448522566,0.02906006,-0.420024919,0.340795934,-0.132808213,0.321320688,Unbiased,0.287216706,0.04585061,female_biased,FBgn0198727,Dvir\GJ11469,-0.223153921,0.848421659,Unbiased,FBgn0014002,Pdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold558-size68566-augustus-gene-0.21,0.067478501,0.771366834,0.035786536,0.900501158,0.031691965,0.965210706,1.826189653,6.51E-07,female_biased,1.794497688,6.52E-07,female_biased,FBgn0198728,Dvir\GJ11470,-0.95973137,0.121653489,Unbiased,FBgn0036483,CG12316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold558-size68566-augustus-gene-0.23,-0.103300641,0.583435691,-0.055966358,0.809078721,-0.047334283,0.938246262,0.644007582,0.000618255,female_biased,0.691341865,0.00035033,female_biased,FBgn0201066,Dvir\GJ13847,0.139412671,0.910237461,Unbiased,FBgn0036487,Prp31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold558-size68566-snap-gene-0.25,-0.199832597,0.561879531,-0.239090516,0.529356779,0.039257918,0.970378484,-0.241836128,0.344479965,Unbiased,-0.281094046,0.275614129,Unbiased,FBgn0198724,Dvir\GJ11466,-0.310099406,0.745420431,Unbiased,FBgn0036489,CG7011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold558-size68566-snap-gene-0.27,-0.275061173,0.30523748,-0.680590488,0.030101388,0.405529316,0.581309739,0.518780648,0.021334154,female_biased,0.113251332,0.578706461,Unbiased,FBgn0198726,Dvir\GJ11468,-0.015821237,0.993034298,Unbiased,FBgn0047178,CG32147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold558-size68566-snap-gene-0.30,-0.486662617,0.082947418,-0.365502426,0.182514676,-0.121160191,0.883868484,-2.666451573,1.10E-07,male_biased,-2.545291382,1.31E-07,male_biased,FBgn0201067,Dvir\GJ13848,1.474440086,0.016823884,male_biased,FBgn0036488,CG6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold558-size68566-snap-gene-0.32,-0.60200064,0.360438786,0.203605207,0.778265255,-0.805605847,0.651288921,-5.079298253,1.92E-06,male_biased,-4.273692406,5.43E-06,male_biased,FBgn0201065,Dvir\GJ13846,2.107861194,0.000134013,male_biased,FBgn0036485,FucTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold559-size90076-snap-gene-0.8,0.742025549,0.143939874,0.085043633,0.89100196,0.656981915,0.630955209,0.281533407,0.443480168,Unbiased,-0.375448508,0.31274858,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold56-size75054-augustus-gene-0.26,-0.236144917,0.25958507,-0.094308729,0.698459377,-0.141836188,0.829393435,-3.015762657,8.66E-09,male_biased,-2.873926469,1.09E-08,male_biased,FBgn0203328,Dvir\GJ16143,1.442128645,0.027486308,male_biased,FBgn0031947,CG7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold56-size75054-augustus-gene-0.28,-0.006770976,0.965582359,-0.156128292,0.298170224,0.149357317,0.725000665,1.167415476,4.77E-07,female_biased,1.018058159,1.30E-06,female_biased,FBgn0203333,Dvir\GJ16148,-1.205436161,0.047711619,female_biased,FBgn0032444,CCT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold56-size75054-augustus-gene-0.29,-0.688362137,0.366356581,-0.420021934,0.599742466,-0.268340203,0.915904684,-3.135380985,0.000195774,male_biased,-2.867040782,0.000304796,male_biased,FBgn0203466,Dvir\GJ16282,2.436238803,0.017074221,male_biased,FBgn0020880,CG7179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold56-size75054-augustus-gene-0.33,-0.029360248,0.937937537,0.365772071,0.316080625,-0.395132319,0.688570863,1.253859478,0.000381889,female_biased,1.648991796,4.46E-05,female_biased,FBgn0203460,Dvir\GJ16276,-1.15579199,0.186773322,Unbiased,FBgn0032450,CG5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold56-size75054-snap-gene-0.42,0.312221931,0.141338315,0.255392381,0.240549659,0.05682955,0.933604108,0.430450521,0.013138557,female_biased,0.373620971,0.027083003,female_biased,FBgn0203465,Dvir\GJ16281,-0.862768195,0.131650842,Unbiased,FBgn0032456,MRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold56-size75054-snap-gene-0.43,-0.1114943,0.552517245,-0.301045332,0.133855741,0.189551032,0.743184008,0.769095795,0.000160846,female_biased,0.579544762,0.001251424,female_biased,FBgn0203462,Dvir\GJ16278,-0.641218077,0.636293137,Unbiased,FBgn0032451,spict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold56-size75054-snap-gene-0.44,-1.428468623,0.005921704,-0.425741622,0.266443249,-1.002727,0.248530616,-3.147476335,6.16E-07,male_biased,-2.144749335,9.97E-06,male_biased,FBgn0203461,Dvir\GJ16277,0.840632201,0.516525229,Unbiased,FBgn0032449,CG17036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold561-size75909-augustus-gene-0.22,0.315006597,0.631627337,-0.395823391,0.598228885,0.710829988,0.716151342,0.627025587,0.207723781,Unbiased,-0.083804401,0.867726442,Unbiased,FBgn0197353,Dvir\GJ10063,-2.060057379,0.012377323,female_biased,FBgn0037999,CG4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold561-size75909-augustus-gene-0.23,-0.162931368,0.506654073,0.191581549,0.479256091,-0.354512917,0.598014859,-0.030494612,0.871538746,Unbiased,0.324018305,0.093477201,Unbiased,FBgn0197354,Dvir\GJ10064,0.132477677,0.910150226,Unbiased,FBgn0037998,Cog1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold562-size117067-augustus-gene-1.6,-0.116664068,0.674661739,-0.008117193,0.98394358,-0.108546875,0.906793221,-1.07000634,0.000244251,male_biased,-0.961459465,0.00052286,male_biased,FBgn0198485,Dvir\GJ11224,0.4710964,0.535239638,Unbiased,FBgn0036537;FBgn0036538,CG18081;CG15715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold562-size117067-augustus-gene-1.8,-0.714172557,0.041953069,-0.419962857,0.200553854,-0.2942097,0.758751567,0.595787278,0.019251603,female_biased,0.889996978,0.001909488,female_biased,FBgn0201323,Dvir\GJ14105,-0.952562652,0.246743953,Unbiased,FBgn0036536,CG12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold562-size117067-snap-gene-0.6,0.612006067,0.410819738,1.119251249,0.162421471,-0.507245182,0.827215015,-1.442232485,0.02099556,male_biased,-0.934987303,0.110596277,Unbiased,FBgn0198482,Dvir\GJ11221,0.457964422,0.788407254,Unbiased,FBgn0264908,pHCl-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold562-size117067-snap-gene-1.11,-0.036883963,0.849804365,-0.038562689,0.863632937,0.001678726,0.997288256,-1.867303591,7.70E-08,male_biased,-1.868982317,6.46E-08,male_biased,FBgn0198486,Dvir\GJ11225,0.823390502,0.258740348,Unbiased,FBgn0052190,NUCB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold563-size53035-augustus-gene-0.9,0.252090054,0.617791005,-0.290628122,0.607294743,0.542718176,0.715622679,-0.695812217,0.076213277,Unbiased,-1.238530393,0.005937122,male_biased,FBgn0207725,Dvir\GJ20586,-0.127389664,0.921646828,Unbiased,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold565-size33497-augustus-gene-0.10,-0.084230955,0.705554704,0.043791819,0.877061142,-0.128022774,0.853204445,1.492525392,2.81E-06,female_biased,1.620548166,1.24E-06,female_biased,FBgn0197767,Dvir\GJ10487,-0.532675831,0.638221132,Unbiased,FBgn0042111,CG18766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maker-scaffold565-size33497-augustus-gene-0.9,0.209001045,0.149225918,0.01868487,0.917214132,0.190316176,0.625555997,-1.062636967,9.81E-07,male_biased,-1.252953143,2.14E-07,male_biased,FBgn0197770,Dvir\GJ10490,1.00613882,0.157980165,Unbiased,FBgn0083969,CG34133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
